routeid,created_utc,activitytype,latitude,longitude,distance_m,n_points
cac2f44b510b19931cb77c9072fa277e,2013-11-05 17:55:37.872000,Running,42.355022,-71.158539,4865.490567692802,430
d034cb18e61f180ad01519c7e373d93b,2013-11-05 19:44:50.681000,Running,42.35322,-71.074009,7619.70088572549,503
64363fc554099065b65498dea0cbaa5d,2013-11-06 03:23:46.546000,Running,42.323365,-71.047897,8991.082731314738,29
853ab4d7c6d03df67de076a453a00289,2013-11-06 15:04:16.776000,Running,42.36087,-71.07217,7329.361657206873,476
fcf3b829a3ff031a47a45e56da6084b2,2013-11-06 15:21:30.927000,Running,42.34824,-71.07636,10149.69620352256,496
f8d9d040792365a094d71ee75cd1bd81,2013-11-06 16:36:38.802000,Running,42.353382,-71.108053,4788.2921693466815,12
fc4ca65537e39a55bb4ee2190da6658e,2013-11-06 19:42:19.275000,Cycling,42.350122,-71.067506,5612.868044993469,434
ae096b1bcea498ff30af6b20d51a78b0,2013-11-07 03:51:51.656000,Running,42.372711,-71.088829,2334.440575813704,34
69b70791db78fa61af1bb8d963d3f768,2013-11-07 15:24:41.940000,Running,42.37487,-71.09878,6467.374034878879,18
a8aea805ef7b391ce41a8cc1d5bce598,2013-11-08 15:06:06.350000,Running,42.36507,-71.16862,3128.723475368552,175
1e9d1087e2c84afb76f8fe952be40fa4,2013-11-08 18:13:58.911000,Running,42.362729,-71.089911,5405.673233894674,15
12f6a4f99097926da92a09c4b260d440,2013-11-09 01:52:29.228000,Running,42.354738,-71.05133,11618.31313823954,33
987d660a47f666c8c23f4e7a4e9e4fd9,2013-11-09 12:42:42.413000,Running,42.340592,-71.126861,6748.7803745364245,14
7091a97a1cb6c366a48ac2228d9768ca,2013-11-09 12:44:34.895000,Running,42.340687,-71.126689,13385.128572711408,16
e6ee73706e36e3cab8f95fb532f012cb,2013-11-09 13:26:24.834000,Cycling,42.39691,-71.11499,5346.713968441792,185
e8074b2d03d7c5e1177fdca5ae659946,2013-11-09 13:36:18.410000,Cycling,42.36169,-71.09411,5549.035164671239,188
1c46aee6560767b46b59f35c7c333d6f,2013-11-09 14:11:14.212000,Running,42.340179,-71.125102,6845.20957198597,16
db88731f98a2c7db8138fcd2869b153e,2013-11-10 01:31:33.868000,Running,42.44002,-71.06743,8760.854911852051,496
ad245b43e99a663cc16602db677b18e4,2013-11-10 03:18:46.996000,Running,42.372462,-71.033817,5757.258017852923,334
199beaef02c86d7493e6c84aa9614302,2013-11-10 14:41:25.405000,Running,42.34535,-71.094321,5998.949319548729,25
caca43cd14d05ff3dd4dc0f0f6caa934,2013-11-10 14:47:31.712000,Running,42.362951,-71.078517,6630.788143287344,341
64068bd5f7b0387fec3837e14bc5c0f2,2013-11-10 15:29:57.415000,Running,42.361318,-71.07194,5225.581413859423,276
b6f2c76d183ec4d228f0e95d45f553ce,2013-11-10 16:32:03.232000,Running,42.36172,-71.130922,8490.598257597801,427
e264687f947b1b7f54d4352bacec69fb,2013-11-11 00:10:53.160000,Running,42.408092,-71.12408,4507.599611810147,425
e46ab77640c4ff11e95923553697064b,2013-11-11 06:20:36.524000,Running,42.37592,-71.09809,9334.423105414004,494
ecd74925bdb80aecb86417fd27e4ef6e,2013-11-11 18:14:28.406000,Running,42.390892,-71.120208,4794.145597091098,428
23c3b4e49bf439e3a2d18cced2589f48,2013-11-11 18:57:38.289000,Running,42.396487,-71.122301,5090.274231943797,126
504c6be959e321d14434b41431c25c93,2013-11-12 00:37:55.847000,Running,42.37825,-71.03194,11255.531220807372,463
6976abf94361e331d79271dc74f6be8d,2013-11-12 00:50:02.948000,Running,42.37825,-71.03194,12855.975744645228,504
6ef0007911e40d94ca6b6e68193b67cb,2013-11-12 12:19:54.535000,Running,42.331836,-71.11772,7444.37630742671,22
d716ff89ed95bf81f58ac80caca6bc04,2013-11-12 12:22:18.890000,Running,42.340148,-71.125187,8055.347092350591,24
f0983d7a560688750d39b351c989dab3,2013-11-12 19:15:36.521000,Running,42.36654,-71.13274,4904.1152571716275,117
9b7c2358de75bbae3bf1062adc0d1795,2013-11-13 03:08:42.756000,Running,42.341829,-71.121368,9836.400102533275,19
9ae08e662d3b3dffcdbb629cbf3f7693,2013-11-13 11:49:04.949000,Running,42.379038,-71.187663,4791.9310833647505,408
866c70153008e5f843eda790cc1263cd,2013-11-13 13:47:22.279000,Running,42.316281,-71.100963,4914.785343307104,425
2b23b0f590e96f2ec0a20d500c5612f6,2013-11-13 16:16:03.638000,Running,42.34516,-71.11982,6799.2108252391645,490
824c7ab63f6ff5901a385c8449a7ca74,2013-11-13 17:27:23.066000,Running,42.354674,-71.051459,7255.595483602553,232
ea13d1b5e1c4a5745319148b84eda206,2013-11-13 17:56:44.556000,Running,42.34588,-71.08327,5249.939879640086,425
8065cbd342ef0288c6b07d69e6ae2425,2013-11-13 18:52:17.470000,Running,42.339915,-71.163889,4424.386230002654,424
9731a4fd4608b5668e4776907e5a5d94,2013-11-14 12:25:43.725000,Running,42.340116,-71.125059,10244.184722809758,23
0eb26ee8c8c44e762046bbf361d4354d,2013-11-14 13:47:24.220000,Running,42.38164,-71.09666,5025.752114866739,178
fb7ae999b0a91d5ee3fcb974a93a8e35,2013-11-14 14:05:01.582000,Running,42.34472,-71.1188,6480.08313307766,399
825a2e998ec3d0a272ad48b16fb9c175,2013-11-15 03:53:39.030000,Cycling,42.377584,-71.104136,9548.429278120018,23
10b35ae77e6f89ecdeb10725be3095f0,2013-11-15 05:24:01.233000,Running,42.24136,-71.11581,9282.609938031115,426
28d6f0a7f8ea25ab4e044f2955e9736b,2013-11-15 12:31:36.168000,Running,42.340243,-71.125102,10344.510827548671,40
c16ff0d4e36e80b5914f0d87f4d42edc,2013-11-15 15:00:25.668000,Running,42.34927,-71.1372,7449.8056317903265,490
6705f8325f9653417d96bcf54822d0c6,2013-11-15 16:20:22.100000,Running,42.37316,-71.15413,6354.840242385022,197
3ea091a8b772100d0579737294b8cab8,2013-11-15 17:04:52.221000,Running,42.349093,-71.157041,3310.833932658102,18
34e9f5f17f018a19784788fab4630b8c,2013-11-16 06:19:20.832000,Running,42.34927,-71.1372,6297.636661834111,497
30a40dc84a66434c18d138cb93b31205,2013-11-16 17:52:31.754000,Running,42.37221,-71.09899,9577.39582638301,356
46b044e2ce711b8d3fa3a18c39112fae,2013-11-16 19:05:19.027000,Running,42.321937,-71.110146,4453.145780382665,8
4841be97de0e43fc0a337c59a77bbe45,2013-11-16 19:15:10.858000,Running,42.325491,-71.107399,2561.7518054766497,9
450d623c3dd8241ef28fc141010303c9,2013-11-16 19:17:59.816000,Running,42.325507,-71.107313,4415.34319431504,14
5342f20b0246080ba3b4e91c2be0c32b,2013-11-16 20:56:12.011000,Running,42.392339,-71.112291,3890.4606351726657,20
45b4be3975a83a93cea8fbcded32de68,2013-11-16 21:55:50.960000,Running,42.330224,-71.114243,4528.586123683453,408
715103f16dd9acfba7b2b96434ff5a0a,2013-11-16 22:05:35.364000,Running,42.35042,-71.13636,6149.199147126027,498
7b3818d6b1edbd77b46f2a2d433af444,2013-11-17 04:36:46.951000,Running,42.33092,-71.121569,5018.094591448011,289
53bf59aeef7ef29f037f5a4315683ade,2013-11-17 20:46:34.833000,Running,42.37454,-71.09942,9760.254657106794,499
7989b93d255bb64b9a88486cb72861b2,2013-11-17 22:41:37.801000,Running,42.346711,-71.169528,4949.982442035802,426
88a95c8460126cd765e686ef1be2264d,2013-11-18 12:43:28.821000,Running,42.35165,-71.13567,5012.642197258325,194
a2098643bc5eb1bbeda974338251a6fd,2013-11-18 14:32:01.089000,Running,42.34326,-71.09442,8019.873801681483,497
51a58eaf44de8089515373ed011b308e,2013-11-18 17:43:16.570000,Running,42.36873,-71.1147,7978.762709039582,437
745c6cb582d6131b149b0911768c6b43,2013-11-18 20:15:00.497000,Running,42.34824,-71.07636,5025.633226265958,207
54bed726a2bfc27c8abaf731774565db,2013-11-18 20:16:29.581000,Running,42.393591,-71.117189,9575.948626557296,492
b682de9e00398ef2f413dd65bd418909,2013-11-18 22:39:35.595000,Running,42.345799,-71.162566,4963.254028103683,425
566b0277ec2c3df479b97520345a8913,2013-11-19 01:18:01.638000,Running,42.38676,-71.11623,5882.178402556821,233
c7deba55ef3eb81ef2031a67a1f12d96,2013-11-19 10:09:04.997000,Running,42.35563,-71.062869,15452.119796728331,436
ec687a1d5e6fbf23b43b6f010dbe7110,2013-11-19 12:21:56.944000,Running,42.360041,-71.070898,3145.8180229645727,280
9bc7bbc06a803d4e6b072bdf8933ae90,2013-11-19 16:15:41.117000,Running,42.39087,-71.15391,7229.715414228449,438
9b0f777f8708834d10873f62f2035633,2013-11-19 20:25:01.822000,Running,42.353917,-71.055606,5621.167747019013,63
7915375236b72814381058b2df6db6b3,2013-11-19 20:28:47.794000,Running,42.346301,-71.178874,5059.27674079643,19
5c5b68541304bd5bcbfe72939b756966,2013-11-20 02:35:58.009000,Running,42.340053,-71.12493,12494.81338693096,37
f99733fad3969c1818bb039df136964e,2013-11-20 02:41:33.157000,Running,42.340211,-71.124973,19111.910633580814,44
64b585aff977ca663cf4537edfa7249c,2013-11-20 19:06:34.105000,Running,42.33956,-71.14406,6886.851205564933,503
189adcb5afd687322b6ca9996d028c4c,2013-11-21 00:34:07.431000,Running,42.348918,-71.088345,6748.374815365824,12
9f066a4adebf1f7b57140312a1e529ac,2013-11-21 00:35:21.328000,Running,42.35904,-71.0629,6092.498561440718,347
4b08cc4ef5bff547b6dac035797b52d3,2013-11-21 14:23:01.070000,Running,42.36483,-71.071509,13192.615512701426,173
26b6609ad42a03bb529639c35042b6fe,2013-11-21 21:51:13.781000,Running,42.368548,-71.09903,5154.07997004143,18
4620b8726ec639ce93b2653c4b9e634b,2013-11-21 23:24:12.109000,Running,42.365203,-71.101213,5404.9863385722565,33
12602228687270088d0b5fe63d0ed67d,2013-11-22 04:07:47.895000,Running,42.38162,-71.11048,7139.501811690134,500
57f76fbf11745ec35f71683aca40eabf,2013-11-22 14:13:52.071000,Cycling,42.3907,-71.19956,5475.202239668991,258
0af2e1f8d67dac21110943e3e253d90a,2013-11-22 14:30:39.939000,Running,42.33991,-71.09997,7655.233911479376,490
0be3032e6a0696fcb7738cce1f147de6,2013-11-22 14:43:47.304000,Running,42.3132,-71.11081,440.7073514506961,15
5c9c53331219e7183328b355aaf6fd94,2013-11-22 15:50:04.106000,Walking,42.363419,-71.066579,2003.1497151269841,40
4673e096a50b205cfeb863df2ab0bf21,2013-11-22 17:01:16.073000,Running,42.33683,-71.16166,2412.5200880899247,189
2b575000dcb239a615e7b7b4acfe1f68,2013-11-22 21:38:10.605000,Running,42.37462,-71.09938,9973.547260565443,502
b2a27c7e946638ef2031a6b860a59eb0,2013-11-22 23:02:31.157000,Running,42.368532,-71.098927,5020.7922931207195,11
8750ebfd17b70f72261ca0defed26e62,2013-11-23 04:41:45.638000,Running,42.368556,-71.098994,6512.928514877041,32
94da723c98043ab2934c8bfdfe521246,2013-11-23 12:37:02.271000,Running,42.34764,-71.11828,7055.368057041413,497
c3bc17171d5e00b6dddc76bccc546a62,2013-11-23 16:59:25.224000,Running,42.38684,-71.1191,7939.4688709746,464
c4a9c129aed22a38b0781f26df89accb,2013-11-23 18:02:50.089000,Running,42.368516,-71.098974,4794.055364388813,46
0da21bae8acf2bee2a0e95ac988d907f,2013-11-23 19:16:12.755000,Cycling,42.387997,-71.115403,7748.237913311438,287
342120a567dfe07fab81535caf4b0fca,2013-11-23 19:18:38.100000,Running,42.40043,-71.12571,4865.3079404753025,197
18b3cc8b08f7ece0f66183a72c8eb0e4,2013-11-23 22:35:27.102000,Running,42.36873,-71.1147,4833.795462768432,305
39626ba55170ad3cff25b2e2ad94cd63,2013-11-23 23:58:49.920000,Running,42.36772,-71.11353,8435.965320063387,497
efec36ba4ee9024cccc954a9368c6134,2013-11-24 00:22:27.483000,Running,42.331805,-71.125401,9456.929978431148,499
39811ff245789419f70ffdeab03eace7,2013-11-25 16:29:50.270000,Running,42.354738,-71.051416,9847.883444421095,462
8b68f1f08bd561eb1112669ea327e7c4,2013-11-25 16:43:38.878000,Running,42.36294,-71.06013,3877.176473317664,220
131f2021492d925ddb6c32cd7c1fe9f9,2013-11-25 17:49:28.844000,Running,42.383179,-71.106412,10485.63423290322,100
adc3ef49e70126f9ddc82e5bf07f7080,2013-11-25 18:14:03.996000,Running,42.34824,-71.07636,5607.756310501374,300
d5ac73cdcd4e57ebd5963dc9f4033d01,2013-11-28 00:48:16.032000,Running,42.34898,-71.09711,7324.252009529373,482
86628a2007773eb35a6f4cabc5a5f18b,2013-11-28 16:04:12.654000,Running,42.354,-71.140679,5121.8956853757645,218
22fdddd953d1cda1e2c0c09f8c94a209,2013-11-28 18:55:55.502000,Running,42.38716,-71.104299,5990.286940006976,167
fc7bf347f475fc7ee5e0547e671f3a53,2013-11-29 20:07:59.648000,Running,42.257436,-71.176981,16574.18584564097,129
ebe615af0ffbdb5a2590899ed5bab152,2013-11-29 20:17:57.770000,Running,42.257507,-71.176847,9009.248607187457,79
191e47b0f808d6bbaab95fb0122331bd,2013-11-29 23:45:27.261000,Running,42.372603,-71.088838,10069.003864590704,113
94eae90fa347f3dd8631cc35417aa017,2013-11-30 15:03:33.889000,Running,42.37063,-71.06142,8002.895934729775,489
8dec273c9ae702f2cbd816eba267a239,2013-11-30 17:10:23.326000,Running,42.373415,-71.228356,7979.128997584543,497
c42333b4737897a8613001ef161ccc93,2013-12-01 14:10:19.936000,Running,42.276213,-71.125338,22273.19434712593,149
4ce8b7b95e067c04f01f2afad05c9c40,2013-12-01 20:50:53.016000,Running,42.2759,-71.12567,10240.99368151829,500
33269892701785616ee37a0f999a4dcb,2013-12-02 15:08:05.461000,Running,42.34658,-71.07709,5318.599835874126,404
1b9a40aba123e65f0154105062ad6fa0,2013-12-02 17:54:25.996000,Running,42.351569,-71.050473,9077.086655013638,44
2cd822ed335181866798b6236b34a19c,2013-12-03 04:50:48.058000,Running,42.352954,-71.083817,7900.869898842693,176
a7907639f57101453274cecba6742a96,2013-12-03 14:07:25.058000,Running,42.368183,-71.12405,4866.582582108866,17
aa74fda3b65b30518bd26b5e53ce6537,2013-12-03 19:02:49.249000,Running,42.241291,-71.11575,4963.0954963456425,425
cbb7fdce70a3ed872e237aba44af733a,2013-12-03 19:52:46.738000,Running,42.38826,-71.11928,6618.499898365968,486
047925cb2349d7b055c50fe80f03355a,2013-12-03 23:40:06.120000,Running,42.390786,-71.107501,2867.12013935145,12
3798885210952b5518faa58b4fb37517,2013-12-04 07:37:49.557000,Running,42.24136,-71.11581,10745.384379418814,432
de53513386422068ab52bddf57c2f2a4,2013-12-04 16:38:27,Running,42.35913,-71.05985,8028.528614532321,486
38d5edb29db4ac078e7eaeec91b41ac7,2013-12-04 16:42:39.428000,Running,42.35929,-71.0729,8999.628801203457,495
971f56ce07f2eb2cb204211da8e6d00b,2013-12-04 17:28:33.707000,Running,42.24136,-71.11581,7406.816468400037,421
40e682343fe4a81b053a349ba9485053,2013-12-04 19:33:11.059000,Running,42.35991,-71.06867,5102.656614190055,264
eff1e9934af7af03efed913f22298f9a,2013-12-04 21:22:29.840000,Running,42.240672,-71.11554,5174.449602771343,432
0f824964dc4a4d23aa0518d349c5b2e8,2013-12-04 23:25:14.953000,Running,42.359348,-71.067005,4819.840412063722,428
06e09c738426da94c2539d6acde1cf02,2013-12-05 00:01:27.424000,Running,42.24136,-71.11581,9893.447928779959,360
5622d0f7e8aa9a0e28bf029ad1802284,2013-12-05 14:42:37.274000,Running,42.377714,-71.120051,7788.392807939975,46
826d2acb26d55cf0b31fd9edab8e6eee,2013-12-05 19:34:58.728000,Running,42.38453,-71.12585,7036.893785459075,438
2732d05be010d7718ddacdf12ca9dee5,2013-12-06 15:34:31.398000,Running,42.354643,-71.071994,7820.330316012249,499
bc51a2a3134130480b76ef5de006bd28,2013-12-06 16:05:55.596000,Running,42.36432,-71.05843,2418.237453298959,197
87774d74c781ceab9617b3ca3acdc9f9,2013-12-07 02:53:28.121000,Running,42.33802,-71.11278,6468.231443576264,449
a63a2b4e636be6a9a05958ccef86666f,2013-12-07 06:32:11.904000,Running,42.347525,-71.116758,4692.688556662079,428
09bec63dd806486a63bdfd4cdd0e751c,2013-12-07 12:58:10.408000,Running,42.381256,-71.097238,9689.850267021642,37
019921a93ba6d10b3e9242765033fb5a,2013-12-07 15:27:20.330000,Running,42.305245,-71.106129,6319.323306398773,487
c3035ff1f4227540ed1b6bfd3c12cd9b,2013-12-07 16:55:58.440000,Running,42.386888,-71.118965,5594.918640449832,282
bf6896986e7edce49943a96794a6dd07,2013-12-08 04:07:33.426000,Running,42.362951,-71.099631,5060.45953215101,200
5e3570e9f4fced6026e222de5298c3f2,2013-12-08 14:31:22.883000,Running,42.37961,-71.02832,11831.507671626698,500
09be8b83360fd8502f695e6cd9f8b468,2013-12-08 17:14:37.488000,Running,42.336976,-71.076307,14064.558527741332,47
b4461d07dfddcc90c4cce53e2f423bb5,2013-12-08 19:33:27.879000,Running,42.34217,-71.07984,8508.04369714934,499
1a9d4ac46a3c60507c4493ff47d18385,2013-12-08 19:43:25.244000,Running,42.36173,-71.130879,13723.50294165782,99
fb82cd4ac32232561bd0db28b5997d53,2013-12-09 01:06:18.056000,Running,42.2421,-71.11671,9734.323723471378,440
3b490c38626c470d753e452891362954,2013-12-09 13:10:26.980000,Running,42.360154,-71.102241,4859.369277665731,442
91abe9e1c006bc1b8f934c0e6012566b,2013-12-09 18:22:20.132000,Running,42.33053,-71.10309,7083.898418060686,393
909c99aa541065b8fad153d4db172826,2013-12-09 20:06:19.985000,Running,42.262788,-71.163393,8889.588523007347,26
af8006bd96a72d795c9b7682cb483a1c,2013-12-09 21:26:46.997000,Running,42.35929,-71.0729,8342.331859806545,484
56b6f7454cad34368b66c990a051eb2c,2013-12-10 13:17:42.763000,Running,42.32162,-71.172502,3228.928939788355,14
d36c5b52da2380d58eaba503ce319943,2013-12-10 17:24:02.202000,Running,42.38819,-71.11933,8617.69414540266,497
d88954148da7f1319a3fe08a73fc0bf1,2013-12-11 04:39:55.993000,Running,42.364077,-71.072679,14574.306923479871,87
9a26d81bf1b451c883e84c77b3022746,2013-12-11 04:45:17.165000,Running,42.36395,-71.072723,16458.428596558493,129
857da41933d9a734740ae02a45ae21f8,2013-12-11 14:49:22.706000,Running,42.361318,-71.062306,14838.659205879867,100
ec5ed2a6e7a3a2038d250f63928c5233,2013-12-12 02:27:00.545000,Walking,42.395859,-71.123131,578.0088515390617,16
b8376431847e90a2c785490b36ad1255,2013-12-12 02:29:04.587000,Running,42.39625,-71.122399,569.9805090474853,28
08a95e089daf171cce54fff87f310f33,2013-12-13 02:19:55.200000,Running,42.35322,-71.074009,4543.717508972432,492
ecdd45b21b217e6a02eafe01b210fb9d,2013-12-13 04:39:50.256000,Cycling,42.36461,-71.11231,615.0327822183305,12
c5a7b6a62dd370011fcd5d5d8d8eddf9,2013-12-13 04:41:44.808000,Cycling,42.36272,-71.10975,5395.904501480085,263
06575f59193bbdccd11395a8177d2eb2,2013-12-13 04:43:02.108000,Running,42.3889,-71.14504,4601.695314803694,206
542971fe599cf9fea2e3a4cfb392e120,2013-12-13 13:48:37.847000,Running,42.338546,-71.1395,16110.93682329871,43
5ac1d89e021e629a55a16d3cbdfea715,2013-12-13 15:46:32.681000,Running,42.388458,-71.115916,4842.367802696167,426
bd7c9493b66ce44d4727b16916e416ce,2013-12-14 13:26:53.030000,Running,42.301801,-71.112094,9041.876112533817,501
4e47c9062adbe0b948d5e90258067ffe,2013-12-16 19:19:39.527000,Running,42.35221,-71.05195,4869.322717784508,282
271bb0be4581ba8d40763ee7708a4b40,2013-12-17 00:28:51.592000,Running,42.35065,-71.04889,6602.58286872337,382
7a863d879714824e464a2082569d0197,2013-12-17 02:01:16.231000,Running,42.350044,-71.077375,9920.550112404318,30
d6568c69639790fd6509a384801dbcef,2013-12-17 13:10:40.355000,Running,42.35325,-71.07403,8234.98414208882,268
3a794fe2d647e13256e670b91cadf547,2013-12-19 02:35:07.522000,Running,42.361,-71.101682,4795.33264348742,426
6625a0e303f3c678925535862041ec65,2013-12-20 13:26:24.331000,Running,42.361239,-71.06162,16245.77650348153,187
b2a42d250964208fd7981319f4e7cf09,2013-12-21 13:21:55.589000,Running,42.368912,-71.099996,16282.621278727338,66
a08160429c4a867a61ce38d71f34878a,2013-12-21 13:24:11.162000,Running,42.371512,-71.098065,16704.299510483248,70
5a3bb3eba55935e3cad09db4471f5776,2013-12-21 23:11:22.992000,Running,42.358353,-71.115489,12927.924999132596,54
82d752512e92aad876b939b98b00cad3,2013-12-23 19:20:09.185000,Running,42.353208,-71.05589,6480.412074784161,248
a4196bb1fb7cd36e086e88f4a4da100f,2013-12-24 14:51:06.689000,Running,42.28608,-71.14322,9497.715884482677,491
f20efff9c48abbe3a543bfbb076d96a6,2013-12-24 21:29:54.195000,Running,42.28151,-71.018849,6498.250978246187,29
f260bc6e049b296adcef283645b37a47,2013-12-26 15:04:39.726000,Running,42.37142,-71.101999,8006.543252032159,349
86be6c5ca777fb079bed260ef112dd4b,2013-12-27 21:20:07.629000,Running,42.37596,-71.22314,9179.6353498343,495
c977cdc43c3e685eb0de366bcc83400c,2013-12-28 12:28:48.588000,Running,42.34335,-71.07837,9000.383572697108,489
583684f7f29ad5bc05e8bf96af164883,2013-12-28 18:23:46.888000,Running,42.32983,-71.05652,9001.99162092407,501
a5814be5089e9fdef9a5dae74628e173,2013-12-28 19:08:08.220000,Running,42.338657,-71.149274,15664.18361329693,52
12e985db69a4e708106d767a60081845,2013-12-28 20:52:33.118000,Running,42.339326,-71.050457,4597.32828229414,432
debcbea282956deb1c41fef477ed381e,2013-12-29 16:32:40.689000,Running,42.341068,-71.250869,9770.229866555212,500
22616bd40267f8a6c71ff6c92bf645c0,2013-12-29 16:56:16.445000,Running,42.32983,-71.05652,5720.798980172278,297
b5afa678cf75b7cba3db44f705526df5,2013-12-30 18:19:42.765000,Running,42.36448,-71.060029,9037.409057828396,495
ebc813d5e8ca6031bd043af6fbe06e6d,2013-12-30 18:39:56.913000,Running,42.37801,-71.16199,4952.834868668219,176
f282068a5e9c4f2fd8cae2f554036d79,2013-12-30 21:36:44.188000,Running,42.36448,-71.060028,9037.734136557292,495
e89b9a979cd81b441b5c11527066c5d2,2013-12-31 19:09:09.013000,Running,42.37784,-71.161259,7915.915986090651,335
774b193bce8705ba0a43ffeea4239b36,2013-12-31 23:33:37.088000,Running,42.34193,-71.08234,9572.758395425484,492
b4daf09ce919db8139e15972f86122cc,2014-01-01 15:32:34.278000,Running,42.37213,-71.10359,2966.4552783058643,134
075e8e4ade084d55de653e9f14cc716a,2014-01-01 15:33:33.245000,Running,42.38332,-71.106909,6246.660810081341,267
87fe29cf2e18e708f7a43fabbb720ec1,2014-01-01 19:49:17.550000,Running,42.34036,-71.12643,8153.941374685362,481
53fd75dc2b5926cb665d958afe9d8396,2014-01-01 19:53:29.572000,Running,42.34032,-71.12626,9223.185025816518,492
e7439c9cd8bacd156964456f4d85fe4c,2014-01-02 01:40:19.544000,Walking,42.354008,-71.0715,3310.112778440767,15
91894b1c65b43ecd94988295b724da1a,2014-01-02 14:23:26.170000,Running,42.335453,-71.130895,20949.73894359939,78
378eb226475e5a82818d8c890f76291e,2014-01-02 14:36:20.140000,Running,42.335485,-71.130938,8637.423898754647,482
4ea375b64c4da7173f584feb3a0bdbfc,2014-01-03 18:22:31.783000,Running,42.3622,-71.1664,7831.764437042155,454
a96f6d77d34d580151643622edadd865,2014-01-03 23:37:29.736000,Running,42.34319,-71.07649,8706.808677820987,491
aeb1484ffdd7ab3a4003978331ea8441,2014-01-03 23:59:36.104000,Running,42.3362,-71.192059,8627.64070850211,487
ac251ce4f6c12a05b35027cd0d6478a5,2014-01-04 15:42:35.003000,Running,42.36256,-71.15353,8500.831237432634,492
12642cd80e00ca2bb0f14f97866e34b8,2014-01-05 01:58:00.660000,Walking,42.374679,-71.130635,8909.14088279209,308
1b9b38795f1a07e5bb8bf0a7d150687b,2014-01-05 03:55:18.226000,Running,42.33607,-71.25231,8866.151263471937,488
722367085c6c6a4487efc676005f1c7e,2014-01-05 04:59:40.687000,Running,42.34884,-71.12972,8913.238795608417,495
d690c3b552329558cd30aa6a4e973b98,2014-01-05 06:54:50.880000,Running,42.28131,-71.018625,9661.759566500434,56
94592b117d2705c21ffc32df62a30627,2014-01-05 07:16:21.821000,Running,42.34728,-71.14877,11165.224223882971,488
49ae892dad8cf81475c276b039a3178f,2014-01-05 17:09:12.564000,Running,42.350885,-71.163736,18973.930355212542,27
f47510f65abbed5cdbfa35b1dcc57870,2014-01-05 22:39:41.987000,Running,42.376109,-71.101144,9659.635893672597,33
c71a58c875d05dd4632c82403b17fde6,2014-01-05 22:47:27.482000,Running,42.376157,-71.101112,15379.100344358592,125
fa3b60aeb8997e09ff109a6057ae9010,2014-01-05 23:02:05.989000,Running,42.350481,-71.126556,4593.569427399769,429
84e3fa56505e0a1eee400e3d015cb4b3,2014-01-06 14:33:28.400000,Running,42.38005,-71.089928,24939.885230572334,236
4b6a833a9e3a58fb6a3667d3845a1d66,2014-01-06 21:48:50.852000,Running,42.31916,-71.10933,5514.495060219975,474
c1d94b70c88e3ab7870736af1a14301b,2014-01-06 23:24:33.087000,Walking,42.2304,-71.14812,6912.020669444566,427
3c6d2853b37c6cab65a9b329261a8cbb,2014-01-07 04:11:20.441000,Running,42.32464,-71.09131,8925.809821048371,484
f8ccbeafd21cff0fca83b6bf0db1bdce,2014-01-07 14:25:24.303000,Running,42.33145,-71.09472,3784.758620297504,125
8f6573ab06a388b6d7ca45b58bd8b0b5,2014-01-07 18:12:08.217000,Running,42.39798,-71.129619,8478.14381740468,310
382834441c292d036e31403136678c30,2014-01-07 19:18:22.647000,Running,42.355562,-71.0527,4783.032268153856,392
f63e85d32e012c83d7fabb9282d42073,2014-01-07 19:55:45.866000,Running,42.35067,-71.07522,6637.055448570438,432
4ee5ecde3defc4ee11bec78b7516f666,2014-01-07 19:59:28.937000,Running,42.347316,-71.087722,8095.236033217941,360
58019936255da0d1797acc2a379ec8ee,2014-01-07 20:03:23.143000,Running,42.347316,-71.087701,11295.826815207216,499
239dd5aef0510155099130f35154ef48,2014-01-08 17:38:56.357000,Running,42.350139,-71.12581,1109.580990653096,11
fb4315af8e35ad89ad3d02ea0a1e35be,2014-01-09 14:57:36.619000,Walking,42.360105,-71.113005,3240.6028565701254,295
ff061a7a2beb43c5bc81c9d714d81f4c,2014-01-09 19:17:40.017000,Running,42.359899,-71.093537,6708.048380072528,29
64b8fc3aa96d93d0e631feb34f5ec0db,2014-01-09 20:57:40.611000,Running,42.265098,-71.015261,6736.926811653865,42
1da7272427496087a8fb57037f739cab,2014-01-09 21:42:48.045000,Running,42.355562,-71.0527,4783.032268153856,392
09b5d5ff3f9f6a42ef83b429a56b2184,2014-01-09 22:47:27.141000,Running,42.265209,-71.015453,10044.040331744542,52
ecd4f56d018653e77942fa2835001562,2014-01-10 01:16:58.494000,Running,42.35719,-71.06417,1365.2741372714397,54
5fb321a5d0b09bb1046f8aa4f0748b31,2014-01-10 13:45:05.558000,Running,42.28845,-71.14732,7265.394841075691,490
0f450f2a798bec7aeae1f4e079f5e725,2014-01-10 14:08:54.119000,Running,42.381467,-71.097507,10230.655394272642,38
77aa1d8f3744f0ea6f7ff61801ff8443,2014-01-10 14:20:35.147000,Running,42.37004,-71.16937,4889.12714860648,338
439c31c8de35c8a6f2934f429b54ee97,2014-01-10 20:33:55.720000,Running,42.3831,-71.099481,10184.898651242005,37
ddc703a4702428f68efb2a25981e80de,2014-01-10 23:45:57.940000,Running,42.344628,-71.144388,4872.760660678948,416
